"","countrycode","year","gdppc","growth","UDel_pop_preci","UDel_pop_temp"
"7407","MLT",2000,17189.48931,0.173209268449927,NA,NA
"7408","MLT",2001,16860.44812,-0.0193275792965348,NA,NA
"7409","MLT",2002,17164.52213,0.0178740556264181,NA,NA
"7410","MLT",2003,17746.70604,0.0333553367570971,NA,NA
"7411","MLT",2004,17652.63982,-0.00531458642083038,NA,NA
"7412","MLT",2005,18133.97158,0.0269017249327259,NA,NA
"7413","MLT",2006,18521.55613,0.0211481879854034,NA,NA
"7414","MLT",2007,19338.3447,0.0431546469240036,NA,NA
"7415","MLT",2008,19948.08282,0.0310431425596747,NA,NA
"7416","MLT",2009,19573.77112,-0.0189425775968868,NA,NA
"7417","MLT",2010,20557.64638,0.0490424964801512,NA,NA
"7418","MLT",2011,20566.33643,0.000422626872962795,NA,NA
"7419","MLT",2012,21221.51164,0.0313597819917568,NA,NA
"7420","MLT",2013,22070.96727,0.0392476794578123,NA,NA
"7421","MLT",2014,23286.12311,0.0535945617927744,NA,NA
"7422","MLT",2015,24921.60368,0.0678774365101997,NA,NA
"7423","MLT",2016,25354.17544,0.0172083831321057,NA,NA
"7424","MLT",2017,26672.23187,0.0506795912461726,NA,NA
"7425","MMR",1960,131.4392156,NA,1871.21570892618,25.4693697502532
"7426","MMR",1961,129.2368318,-0.016897879395775,2288.01002623289,25.1563913356323
"7427","MMR",1962,131.6380536,0.0184095116129352,1802.31450854394,25.1514893581095
"7428","MMR",1963,145.9911192,0.103489654274585,2235.00783511375,24.9762574363027
"7429","MMR",1964,134.3768749,-0.0828974409322409,2096.99825995581,25.1393355766995
"7430","MMR",1965,145.4247011,0.0790100829109441,2549.07030342771,24.9527805285586
"7431","MMR",1966,135.222033,-0.0727403181320359,2056.11158385125,25.526839332956
"7432","MMR",1967,124.2755133,-0.0844171339794109,2028.69031755669,24.8277260638566
"7433","MMR",1968,136.022701,0.0903208085959815,2091.07136723837,24.9093860016751
"7434","MMR",1969,137.2265735,0.00881159001546195,2237.32758760246,25.1494024873552
"7435","MMR",1970,140.7143524,0.0250985850855772,2210.69250173035,25.0054501824349
"7436","MMR",1971,143.1416946,0.0171030449743377,1989.1067536455,24.6740442151532
"7437","MMR",1972,143.2598883,0.000825370485128651,1631.82664629607,25.4182123392124
"7438","MMR",1973,138.6312401,-0.0328429225802687,2192.67286422071,25.2008350159031
"7439","MMR",1974,142.7167699,0.0290445772439618,2288.62143480192,24.9516291480191
"7440","MMR",1975,145.2800926,0.0178015160941962,1850.29101928882,24.9933655649688
"7441","MMR",1976,150.6526302,0.0363131721922079,1635.36689769105,24.7953522676985
"7442","MMR",1977,156.0693312,0.0353236148538087,1939.4352711231,25.0348220001776
"7443","MMR",1978,162.5764055,0.0408477396698395,1903.51930720587,25.1552108149016
"7444","MMR",1979,167.2900506,0.0285810568534064,1602.28938869379,25.6961835522606
"7445","MMR",1980,176.6507304,0.0544453727143868,2094.7578462439,25.5180023180621
"7446","MMR",1981,183.838003,0.0398804428084469,1768.9044428871,25.199676296827
"7447","MMR",1982,190.0229768,0.0330900440405513,1636.31812420605,25.0693086032407
"7448","MMR",1983,194.2491728,0.021996735433536,1878.8650978943,25.1173948299758
"7449","MMR",1984,199.7275435,0.0278124244888245,1184.25107364859,25.0920315289188
"7450","MMR",1985,201.4430765,0.00855268741948567,1570.39673844956,25.0156275903174
"7451","MMR",1986,195.5976291,-0.0294472063555311,1203.34881397951,25.1262846829843
"7452","MMR",1987,184.3992393,-0.0589564505187754,1434.45911385653,25.597927474656
"7453","MMR",1988,160.6871393,-0.137643945548923,1838.56045795168,25.5028701802795
"7454","MMR",1989,163.9832124,0.020304818876161,1561.47409815245,25.1827767913221
"7455","MMR",1990,166.1398723,0.0130659786116905,1661.34956047031,25.194591861269
"7456","MMR",1991,162.872069,-0.0198649978939152,1893.38507076654,25.697159230396
"7457","MMR",1992,176.4524987,0.0800866710852768,1882.65087979776,24.9286634207814
"7458","MMR",1993,184.9789358,0.0471902470820558,1850.13572390816,25.3166883484691
"7459","MMR",1994,196.5503649,0.0606767503360226,2407.54496825373,25.4617221539683
"7460","MMR",1995,207.7256838,0.0552996730066324,1986.22619275166,25.6111582787498
"7461","MMR",1996,218.3701045,0.0499729689459141,2129.8333124836,25.4348660871435
"7462","MMR",1997,227.765172,0.0421238004820115,1901.83617462984,25.1986245156252
"7463","MMR",1998,238.0390285,0.0441194946957122,1802.98498085149,26.2239089413711
"7464","MMR",1999,260.8339168,0.0914492251551309,1857.94930480779,25.5501185372813
"7465","MMR",2000,293.2675037,0.117201303737235,1700.27060098771,25.4023850506354
"7466","MMR",2001,323.0410521,0.0966942370175987,2055.32319042092,25.6051002122479
"7467","MMR",2002,358.2693435,0.103505648236504,2098.17292512675,25.560642498923
"7468","MMR",2003,404.0837835,0.120337181692922,1885.83031412413,25.694769211707
"7469","MMR",2004,454.9694569,0.118608047644615,1864.2449210475,25.5557731763346
"7470","MMR",2005,512.6353995,0.119334581260298,1795.52501379056,26.1803430372503
"7471","MMR",2006,575.5397755,0.115743470190735,2065.41310956765,25.9011064417039
"7472","MMR",2007,640.3930485,0.106773785672717,2105.7111647915,25.571107069244
"7473","MMR",2008,701.7095028,0.0914373785768623,2149.62302611471,25.7499543385777
"7474","MMR",2009,770.7887431,0.0938948275500007,1966.2675983207,26.1693357261371
"7475","MMR",2010,839.1971076,0.085031278204232,1996.78886947067,26.5334149953866
"7476","MMR",2011,879.3469378,0.0467339053710729,2275.77657758574,25.857626570358
"7477","MMR",2012,936.059662,0.0624997000677867,2118.3424332065,26.5230067329769
"7478","MMR",2013,1006.343988,0.0724000126952893,2130.68334123753,26.2320489061155
"7479","MMR",2014,1077.855944,0.06864988129177,1725.13017298401,26.5701145939043
"7480","MMR",2015,1144.474341,0.0599716098579437,1972.04521096501,26.2061829763127
"7481","MMR",2016,1201.966471,0.0490135006191501,2068.23725709311,26.1023401801517
"7482","MMR",2017,1270.870504,0.0557431605056564,1843.42016358129,26.5184203358085
"7483","MNE",1960,NA,NA,1735.09979319493,8.70926870888201
"7484","MNE",1961,NA,NA,1253.81323166942,8.96922070056134
"7485","MNE",1962,NA,NA,1611.97927791896,8.35365075381581
"7486","MNE",1963,NA,NA,1719.74987982771,8.43045834797983
"7487","MNE",1964,NA,NA,1608.38356037778,8.00247983613373
"7488","MNE",1965,NA,NA,1489.07102629819,7.85487882358006
"7489","MNE",1966,NA,NA,1880.06310512879,8.4891920236216
"7490","MNE",1967,NA,NA,1450.1364540613,8.25306773340644
"7491","MNE",1968,NA,NA,1730.65677293305,8.2404152165225
"7492","MNE",1969,NA,NA,1918.22168802469,8.03480213831964
"7493","MNE",1970,NA,NA,1733.22223138193,8.05306773340645
"7494","MNE",1971,NA,NA,1540.36143084575,8.1187545333649
"7495","MNE",1972,NA,NA,1446.83755589399,8.11085270677921
"7496","MNE",1973,NA,NA,1423.01401682898,7.88760802572441
"7497","MNE",1974,NA,NA,1630.4352610814,7.99378514967386
"7498","MNE",1975,NA,NA,1149.60459783656,8.00684456651625
"7499","MNE",1976,NA,NA,1700.10377278402,7.08186004516944
"7500","MNE",1977,NA,NA,1459.28969145307,8.43288445572553
"7501","MNE",1978,NA,NA,1723.93550708431,7.51898292903464
"7502","MNE",1979,NA,NA,1938.53527153027,8.24908724108849
"7503","MNE",1980,NA,NA,1674.72834710576,7.11289170099174
"7504","MNE",1981,NA,NA,1482.92152713108,7.8303739258224
"7505","MNE",1982,NA,NA,1309.8034677271,8.36733836050613
"7506","MNE",1983,NA,NA,1193.0203220662,7.92108108129739
"7507","MNE",1984,NA,NA,1562.97027994659,7.8699064763842
"7508","MNE",1985,NA,NA,1466.7282763315,7.95639737398259
"7509","MNE",1986,NA,NA,1351.91573085522,8.41856155340703
"7510","MNE",1987,NA,NA,1535.02591588505,8.24555014488532
"7511","MNE",1988,NA,NA,1320.9865113483,8.31177137726542
"7512","MNE",1989,NA,NA,1235.69884664897,8.06932925836177
"7513","MNE",1990,NA,NA,1064.66384305864,8.81715736319186
"7514","MNE",1991,NA,NA,1320.90446045891,7.64669762949913
"7515","MNE",1992,NA,NA,1032.43658964965,8.59064111916668
"7516","MNE",1993,NA,NA,1099.63121306531,8.47407994866002
"7517","MNE",1994,NA,NA,1122.9219898014,9.31083953450337
"7518","MNE",1995,NA,NA,1426.24438414637,7.93180684442703
"7519","MNE",1996,NA,NA,1497.66309978259,7.93679173278196
"7520","MNE",1997,4488.77442,NA,1025.25277366729,8.28240184748
"7521","MNE",1998,4723.122163,0.0508903493203352,1267.9925036042,8.54053564320545
"7522","MNE",1999,4290.877415,-0.0959788184625943,1378.25220858112,8.95265953005468
"7523","MNE",2000,4431.580404,0.0322650331069401,1170.85061334203,9.00746948759092
"7524","MNE",2001,4462.329873,0.0069147519061783,1359.45017868208,8.74726167524572
"7525","MNE",2002,4529.102853,0.0148528515043882,1179.02229936304,8.95424352795187
"7526","MNE",2003,4623.055193,0.0205319095332204,1307.62694586076,8.83097053696546
"7527","MNE",2004,4819.126207,0.0415368430544909,1569.93238199074,8.3860121589447
"7528","MNE",2005,5013.173232,0.0394764674636132,1551.41346720402,7.62683616763262
"7529","MNE",2006,5435.861715,0.0809489629863407,1308.17624942969,8.1165946208386
"7530","MNE",2007,5798.038854,0.0645016745297067,1258.61990882878,9.13150054356647
"7531","MNE",2008,6205.795507,0.0679638828759721,1399.36121089013,9.14443242794565
"7532","MNE",2009,5833.635528,-0.0618432189097486,1878.97781860892,8.97437959421136
"7533","MNE",2010,5982.177181,0.0251441830733246,2121.52199248251,8.71364791493369
"7534","MNE",2011,6168.823663,0.0307235866526199,1104.39276307665,8.89235264952708
"7535","MNE",2012,5995.74988,-0.0284573005515192,1511.14377072831,9.46172707732741
"7536","MNE",2013,6202.48155,0.0338985970784211,1848.36617260895,9.44562139476691
"7537","MNE",2014,6306.991973,0.0167093929954643,1775.12912643207,9.5230629811658
"7538","MNE",2015,6517.163752,0.0327804189656025,1312.38055540219,9.55400137119264
"7539","MNE",2016,6707.824582,0.028835419119094,1535.15447414396,9.15690513714756
"7540","MNE",2017,7023.404989,0.0459734485588239,1218.666801638,9.04415306045041
"7541","MNG",1960,NA,NA,287.179492650737,-2.18812978569216
"7542","MNG",1961,NA,NA,322.935659687291,-1.8681625627475
"7543","MNG",1962,NA,NA,272.888436744663,-1.63898969680269
"7544","MNG",1963,NA,NA,282.283327522835,-0.873071894548478
"7545","MNG",1964,NA,NA,300.591955497486,-2.07820635912823
"7546","MNG",1965,NA,NA,190.510260048835,-1.12663056390477
"7547","MNG",1966,NA,NA,257.752807461316,-1.88064400931814
"7548","MNG",1967,NA,NA,247.853080973925,-1.94251667490241
"7549","MNG",1968,NA,NA,210.875805963505,-1.96103938821677
"7550","MNG",1969,NA,NA,289.718591776153,-2.5387136924265
"7551","MNG",1970,NA,NA,411.454638751823,-2.18300258444617
"7552","MNG",1971,NA,NA,322.688163499921,-1.74950738138165
"7553","MNG",1972,NA,NA,179.980084258019,-1.24185058605631
"7554","MNG",1973,NA,NA,291.382940757405,-0.773104382101012
"7555","MNG",1974,NA,NA,239.69338317325,-1.96021274499439
"7556","MNG",1975,NA,NA,250.162278769898,-0.96530105179994
"7557","MNG",1976,NA,NA,252.913833768039,-1.93140737190241
"7558","MNG",1977,NA,NA,199.133374342739,-1.35832532460058
"7559","MNG",1978,NA,NA,195.423394962151,-1.05324480564227
"7560","MNG",1979,NA,NA,208.881065186074,-0.937206183294051
"7561","MNG",1980,NA,NA,191.279237676346,-1.76808339590424
"7562","MNG",1981,1449.191887,NA,204.182316898886,-1.59906006548367
"7563","MNG",1982,1531.002156,0.0549164431424654,229.349406847753,-0.5474673278536
"7564","MNG",1983,1579.896329,0.0314367054247136,245.364131637855,-1.03832271659249
"7565","MNG",1984,1630.81532,0.0317208557520265,243.683437359128,-2.30326206822067
"7566","MNG",1985,1678.412867,0.0287685387790422,208.410682289014,-2.14340178382092
"7567","MNG",1986,1785.21044,0.0616876769798731,236.074886976142,-1.21054979867928
"7568","MNG",1987,1795.145243,0.00554963214698212,210.818040796657,-1.47134808470195
"7569","MNG",1988,1835.95398,0.0224782925375724,248.490042622838,-1.20154546869624
"7570","MNG",1989,1866.838524,0.0166821447390308,183.248119141752,-0.331246176865527
"7571","MNG",1990,1771.696117,-0.0523090253221659,222.405443171213,-0.390798120205981
"7572","MNG",1991,1593.035685,-0.106295914134592,176.540205815665,-1.10101274806532
"7573","MNG",1992,1429.096561,-0.108598962713865,207.547549171708,-0.612963031595673
"7574","MNG",1993,1371.765465,-0.0409438982795161,222.938835447768,-1.38692181990054
"7575","MNG",1994,1390.428576,0.0135134568632544,230.816812548914,-0.308606268812254
"7576","MNG",1995,1467.797561,0.0541509917800909,195.760565911792,-0.18127698856216
"7577","MNG",1996,1488.585497,0.0140633187280228,160.719417289348,-1.15794647250927
"7578","MNG",1997,1533.896185,0.029984686459569,169.847300516897,0.180108037699115
"7579","MNG",1998,1571.721167,0.0243602789478219,196.558100771257,0.442799890969906
"7580","MNG",1999,1605.961471,0.0215513209844334,193.76651700062,-0.0440472652945408
"7581","MNG",2000,1610.010208,0.00251789477217734,242.198801741307,-0.923648182998514
"7582","MNG",2001,1642.356738,0.0198917263058256,193.458078265002,-0.423033980334648
"7583","MNG",2002,1703.427237,0.036509997727376,186.00101732737,-0.150798236569623
"7584","MNG",2003,1803.915899,0.05731755799198,245.163746261191,-0.945732618741153
"7585","MNG",2004,1973.502975,0.0898503222195357,170.124995061913,-0.116312152159895
"7586","MNG",2005,2091.490812,0.0580669952774437,170.475682165729,-1.31754582882999
"7587","MNG",2006,2241.673323,0.0693454873123116,198.162140381375,-0.180945392953925
"7588","MNG",2007,2438.08559,0.0839905309042326,180.798892805067,1.13858049175874
"7589","MNG",2008,2616.66872,0.0706888907516277,214.386663470734,0.0660028796627818
"7590","MNG",2009,2542.993894,-0.0285599425032368,210.509419800711,-0.582005877466847
"7591","MNG",2010,2659.006568,0.0446104970233359,194.856401511719,-1.63017884028799
"7592","MNG",2011,3061.969033,0.141105601500354,217.928398314297,-1.30336379042747
"7593","MNG",2012,3373.035466,0.0967548868398698,238.947609593611,-2.21792894399794
"7594","MNG",2013,3691.358001,0.090181341600589,248.579607642677,-0.491783564996853
"7595","MNG",2014,3903.423644,0.0558596131798268,206.691764307119,-0.160862008161785
"7596","MNG",2015,3918.587015,0.0038771079855664,215.079428211343,0.461479515264096
"7597","MNG",2016,3889.237589,-0.00751798758926014,261.462784733456,-0.712182962430274
"7598","MNG",2017,4021.247082,0.0333789280495047,206.441448922449,0.43916741272282
"7599","MNP",1960,NA,NA,NA,NA
"7600","MNP",1961,NA,NA,NA,NA
"7601","MNP",1962,NA,NA,NA,NA
"7602","MNP",1963,NA,NA,NA,NA
"7603","MNP",1964,NA,NA,NA,NA
"7604","MNP",1965,NA,NA,NA,NA
"7605","MNP",1966,NA,NA,NA,NA
"7606","MNP",1967,NA,NA,NA,NA
"7607","MNP",1968,NA,NA,NA,NA
"7608","MNP",1969,NA,NA,NA,NA
"7609","MNP",1970,NA,NA,NA,NA
"7610","MNP",1971,NA,NA,NA,NA
"7611","MNP",1972,NA,NA,NA,NA
"7612","MNP",1973,NA,NA,NA,NA
"7613","MNP",1974,NA,NA,NA,NA
"7614","MNP",1975,NA,NA,NA,NA
"7615","MNP",1976,NA,NA,NA,NA
"7616","MNP",1977,NA,NA,NA,NA
"7617","MNP",1978,NA,NA,NA,NA
"7618","MNP",1979,NA,NA,NA,NA
"7619","MNP",1980,NA,NA,NA,NA
"7620","MNP",1981,NA,NA,NA,NA
"7621","MNP",1982,NA,NA,NA,NA
"7622","MNP",1983,NA,NA,NA,NA
"7623","MNP",1984,NA,NA,NA,NA
"7624","MNP",1985,NA,NA,NA,NA
"7625","MNP",1986,NA,NA,NA,NA
"7626","MNP",1987,NA,NA,NA,NA
"7627","MNP",1988,NA,NA,NA,NA
"7628","MNP",1989,NA,NA,NA,NA
"7629","MNP",1990,NA,NA,NA,NA
"7630","MNP",1991,NA,NA,NA,NA
"7631","MNP",1992,NA,NA,NA,NA
"7632","MNP",1993,NA,NA,NA,NA
"7633","MNP",1994,NA,NA,NA,NA
"7634","MNP",1995,NA,NA,NA,NA
"7635","MNP",1996,NA,NA,NA,NA
"7636","MNP",1997,NA,NA,NA,NA
"7637","MNP",1998,NA,NA,NA,NA
"7638","MNP",1999,NA,NA,NA,NA
"7639","MNP",2000,NA,NA,NA,NA
"7640","MNP",2001,NA,NA,NA,NA
"7641","MNP",2002,27513.44161,NA,NA,NA
"7642","MNP",2003,27826.03967,0.0112975899899173,NA,NA
"7643","MNP",2004,27305.97378,-0.0188667630301698,NA,NA
"7644","MNP",2005,24129.45841,-0.123672063323202,NA,NA
"7645","MNP",2006,22737.19552,-0.0594312820498057,NA,NA
"7646","MNP",2007,21475.27983,-0.0570996543745661,NA,NA
"7647","MNP",2008,19305.70604,-0.106501796330004,NA,NA
"7648","MNP",2009,16038.4522,-0.185411600433047,NA,NA
"7649","MNP",2010,16329.53275,0.0179861920678199,NA,NA
"7650","MNP",2011,15111.96238,-0.07748865280705,NA,NA
"7651","MNP",2012,15152.29636,0.00266545460283041,NA,NA
"7652","MNP",2013,15422.21027,0.0176566003496301,NA,NA
"7653","MNP",2014,15916.85832,0.0315701234970742,NA,NA
"7654","MNP",2015,16314.38355,0.0246683258505591,NA,NA
"7655","MNP",2016,20927.08817,0.248997259383215,NA,NA
"7656","MNP",2017,25609.23007,0.201908431645469,NA,NA
"7657","MOZ",1960,NA,NA,929.672926220601,23.5177214732338
"7658","MOZ",1961,NA,NA,1022.32042028429,24.324322488604
"7659","MOZ",1962,NA,NA,1158.27211309609,24.1514513935316
"7660","MOZ",1963,NA,NA,1130.29001451758,23.623133292434
"7661","MOZ",1964,NA,NA,862.922271011486,23.7734424635696
"7662","MOZ",1965,NA,NA,1025.80086057496,23.5006398131617
"7663","MOZ",1966,NA,NA,937.073493147048,24.1752165254354
"7664","MOZ",1967,NA,NA,1099.17721695179,24.1059137859357
"7665","MOZ",1968,NA,NA,928.190127599611,23.7080289567821
"7666","MOZ",1969,NA,NA,1062.23211918052,24.3721047311806
"7667","MOZ",1970,NA,NA,860.46304108629,24.3400260613833
"7668","MOZ",1971,NA,NA,1028.48016687886,23.5840325980566
"7669","MOZ",1972,NA,NA,989.686417676313,23.5778008866532
"7670","MOZ",1973,NA,NA,994.364528925693,23.7656386596445
"7671","MOZ",1974,NA,NA,1182.22312404803,23.4359632741514
"7672","MOZ",1975,NA,NA,958.537487300722,23.4743000288831
"7673","MOZ",1976,NA,NA,1104.57903772062,23.5617672436293
"7674","MOZ",1977,NA,NA,986.843196249582,24.0606466963912
"7675","MOZ",1978,NA,NA,1213.72541595498,23.9636935799103
"7676","MOZ",1979,NA,NA,955.163990316611,23.9315052325095
"7677","MOZ",1980,242.2559327,NA,928.657046141088,23.7944982689715
"7678","MOZ",1981,248.3284349,0.0247574638213246,1029.26478530716,23.5113320886974
"7679","MOZ",1982,225.9452364,-0.0944595511873416,967.053786941294,23.6732110838082
"7680","MOZ",1983,186.6446235,-0.191086253399419,835.922791034837,24.4660579592642
"7681","MOZ",1984,171.8010483,-0.0828692883010751,1057.50012533896,23.7160412946787
"7682","MOZ",1985,171.7754187,-0.000149192989097102,1096.41371987997,23.7163440235394
"7683","MOZ",1986,167.2457081,-0.0267238813104527,1064.28424148129,23.8105195650155
"7684","MOZ",1987,192.1640846,0.138885577255939,806.169639199254,24.5180042007134
"7685","MOZ",1988,208.3835599,0.0810308051808066,1019.78527950441,24.1857360728792
"7686","MOZ",1989,221.0975741,0.0592236963134534,1164.17910463076,23.8605424929712
"7687","MOZ",1990,220.1904693,-0.00411117450928167,822.198379439722,24.1311795565646
"7688","MOZ",1991,225.1293093,0.0221820037874867,953.266147234479,24.027944579164
"7689","MOZ",1992,204.0240652,-0.0984369915696606,699.033785614893,24.700184363941
"7690","MOZ",1993,216.7769539,0.0606310091624929,976.793308658155,24.1975796363007
"7691","MOZ",1994,222.0239471,0.0239162831587123,881.434799284954,23.8803949072523
"7692","MOZ",1995,219.1927749,-0.0128336525665684,924.23065199553,24.5088941777783
"7693","MOZ",1996,236.4605796,0.0758299182784929,1069.58226916295,24.1820177023584
"7694","MOZ",1997,256.1734093,0.0800730836528603,987.232388273056,24.1694749783127
"7695","MOZ",1998,274.6341917,0.0695854049098648,881.936138857495,24.7276156037844
"7696","MOZ",1999,299.1088343,0.0853675013259902,1094.50976611557,24.2084588187469
"7697","MOZ",2000,294.6469084,-0.0150297826949997,1065.94279409546,24.0317684198545
"7698","MOZ",2001,321.017815,0.0857189012521937,913.425948123864,24.5399535053972
"7699","MOZ",2002,340.7047523,0.0595196531724005,835.152923013554,24.7962107230804
"7700","MOZ",2003,353.4605927,0.0367557284071367,824.089040574324,24.7024357692718
"7701","MOZ",2004,370.3409592,0.0466520910467603,1025.86407401543,24.2979842199272
"7702","MOZ",2005,383.7107749,0.0354649857740732,730.794142190559,24.8805898472566
"7703","MOZ",2006,409.2047841,0.0643266469253287,944.481190332622,24.4897198591763
"7704","MOZ",2007,428.7693646,0.046703437349942,974.480424468551,24.4366637961999
"7705","MOZ",2008,447.6843601,0.0431692680443767,834.720595703142,24.2971506395721
"7706","MOZ",2009,463.1194882,0.0338966639045726,897.998778062543,24.3193731997969
"7707","MOZ",2010,479.8844861,0.0355603263248003,980.195940916328,24.7770720772429
"7708","MOZ",2011,501.5002444,0.0440586737580642,908.238894324761,24.5098907217285
"7709","MOZ",2012,523.2940376,0.0425394247266526,949.093669556462,24.4949119003446
"7710","MOZ",2013,544.4475127,0.0396280228515371,967.221591052623,24.3772698501858
"7711","MOZ",2014,568.5913343,0.0433904163676617,954.71017815433,24.4330827738272
"7712","MOZ",2015,589.85905,0.036721651368226,808.878072592013,24.9184922513494
"7713","MOZ",2016,595.0776111,0.00880822580882068,793.902582400319,24.8376988864394
"7714","MOZ",2017,599.6915244,0.00772356114530215,1036.02739021933,24.449131940119
"7715","MRT",1960,NA,NA,289.20580405291,27.9519421499982
"7716","MRT",1961,1216.012074,NA,268.556729715009,28.2069688682092
"7717","MRT",1962,1189.388277,-0.022137590759244,264.691237552369,27.9269715718893
"7718","MRT",1963,1131.836841,-0.0495972860112026,270.324816170569,28.0433603013402
"7719","MRT",1964,1402.879504,0.214685076898344,311.415259380638,27.6738397963501
"7720","MRT",1965,1581.16955,0.119637881830142,340.016665372708,27.2226908506249
"7721","MRT",1966,1537.739716,-0.0278511733381155,317.193410183894,28.0231817612085
"7722","MRT",1967,1545.07114,0.00475633320617952,325.099343075697,27.2765905751972
"7723","MRT",1968,1651.775381,0.0667807433395362,200.552927236536,27.6890250187605
"7724","MRT",1969,1622.54721,-0.0178534316914201,356.524219591734,28.7189501559678
"7725","MRT",1970,1763.110065,0.0830820657379796,240.35442159939,28.6521150707939
"7726","MRT",1971,1742.595357,-0.0117037455811984,199.804209157513,27.7122427329911
"7727","MRT",1972,1678.979459,-0.0371894424493275,156.469608880386,27.9538163021127
"7728","MRT",1973,1555.106801,-0.0766419183648814,179.638653980775,28.282028515454
"7729","MRT",1974,1693.344996,0.0851616347123496,253.99591665046,27.2891453772463
"7730","MRT",1975,1559.635837,-0.0822535041100538,294.304356685998,27.6699477327617
"7731","MRT",1976,1643.792783,0.0525538880957486,234.43294839082,27.4785857499469
"7732","MRT",1977,1566.307328,-0.0482854156525105,143.960321637582,28.7252020017277
"7733","MRT",1978,1513.475157,-0.034312393559957,241.692150004532,28.2955467462909
"7734","MRT",1979,1540.235688,0.0175270137979551,197.982061843652,28.8487933036733
"7735","MRT",1980,1546.203276,0.00386697777339684,186.11806007714,28.5488042690136
"7736","MRT",1981,1553.322419,0.00459370640519374,232.238541598496,28.6213543097181
"7737","MRT",1982,1473.18505,-0.0529693754898206,182.353700806273,27.9197668909983
"7738","MRT",1983,1484.413205,0.00759278845482303,139.914764633007,29.2320090602976
"7739","MRT",1984,1395.94442,-0.0614483562209021,132.137099197357,28.2465275579252
"7740","MRT",1985,1397.932764,0.00142335844043373,187.64329090362,28.2069247415685
"7741","MRT",1986,1437.707205,0.028055077676072,200.45004549478,27.7869455722819
"7742","MRT",1987,1425.999774,-0.00817646240369818,187.155794534896,29.3549983108998
"7743","MRT",1988,1412.458199,-0.00954157353457763,267.262094896577,28.3400182587658
"7744","MRT",1989,1441.501827,0.020353915553037,264.615748744452,28.5260503473906
"7745","MRT",1990,1379.465098,-0.0439896916413209,202.799121860453,28.5497703549196
"7746","MRT",1991,1368.1071,-0.00826770827437429,191.772352242451,28.4681533567774
"7747","MRT",1992,1358.145741,-0.0073077619074855,174.260662605806,28.4581048266816
"7748","MRT",1993,1401.362383,0.0313245504486641,229.566477747634,28.6386372908479
"7749","MRT",1994,1324.150914,-0.0566734597478709,303.493954966193,28.1692438544354
"7750","MRT",1995,1417.656162,0.0682334833446872,280.396790276335,28.6502980955436
"7751","MRT",1996,1462.676629,0.0312631470497626,228.729713564242,29.1736644176413
"7752","MRT",1997,1368.527202,-0.0665329382584412,223.612730312914,29.1121243172873
"7753","MRT",1998,1371.240851,0.00198093403156108,220.40782942352,29.4518513199737
"7754","MRT",1999,1385.332077,0.0102238171163833,302.620483451004,28.0788029072174
"7755","MRT",2000,1296.321815,-0.0664089965383798,279.160345364328,28.6426136224381
"7756","MRT",2001,1251.606651,-0.0351028343519095,205.303107929503,28.9637728728069
"7757","MRT",2002,1234.325032,-0.0139037589136208,180.924017505663,28.8224391429526
"7758","MRT",2003,1283.324363,0.0389295818540916,318.810691446468,28.7409118417352
"7759","MRT",2004,1306.520068,0.0179132962460047,234.160700242307,28.967862849361
"7760","MRT",2005,1378.595272,0.0536978959142775,313.758645021362,28.9471653594332
"7761","MRT",2006,1585.356224,0.139744067183268,209.778730874164,28.7501104299719
"7762","MRT",2007,1510.165016,-0.0485902021053919,222.68679163386,28.7692345123006
"7763","MRT",2008,1462.3674,-0.0321622976284459,268.380100271533,28.8729893145385
"7764","MRT",2009,1421.8825,-0.0280749314781952,315.96356789363,28.7943352685382
"7765","MRT",2010,1417.049466,-0.00340482880670478,382.050489695973,29.6781707474511
"7766","MRT",2011,1433.335677,0.0114275000845128,221.747940020055,29.0412029522681
"7767","MRT",2012,1453.811964,0.0141846783557886,354.993379282299,28.5638901514198
"7768","MRT",2013,1470.153385,0.011177691382513,279.271010302182,29.0939961506281
"7769","MRT",2014,1488.776422,0.0125878504202106,218.737125985955,28.8068328391177
"7770","MRT",2015,1524.071753,0.0234309488722664,267.787947896704,28.99958427692
"7771","MRT",2016,1499.836222,-0.0160296213634501,291.207605166612,29.244284616447
"7772","MRT",2017,1509.136605,0.00618178571369299,263.041371504287,29.2782521053493
"7773","MUS",1960,NA,NA,1848.8,23.7
"7774","MUS",1961,NA,NA,1642,24
"7775","MUS",1962,NA,NA,1770.8,23
"7776","MUS",1963,NA,NA,1323.6,22.9
"7777","MUS",1964,NA,NA,1621,22.9
"7778","MUS",1965,NA,NA,1985.2,23.1
"7779","MUS",1966,NA,NA,1448.7,23.4
"7780","MUS",1967,NA,NA,1940,23.5
"7781","MUS",1968,NA,NA,1601.6,23
"7782","MUS",1969,NA,NA,1436.7,24.1
"7783","MUS",1970,NA,NA,1723.7,23.7
"7784","MUS",1971,NA,NA,1422.3,23.3
"7785","MUS",1972,NA,NA,2270.9,23.8
"7786","MUS",1973,NA,NA,1562,23.7
"7787","MUS",1974,NA,NA,1348.8,23
"7788","MUS",1975,NA,NA,1434.4,23.5
"7789","MUS",1976,2350.071143,NA,1659.9,23.8
"7790","MUS",1977,2463.528616,0.0471491176130687,1840,24.1
"7791","MUS",1978,2524.691335,0.0245240927626922,1401.7,24
