"","extra","countrycode","year","gdppc","growth","interval","UDel_pop_temp","UDel_pop_preci","spatialaverage_temp","spatialaverage_preci","spatialaverage_pdsi","popaverage_pdsi","LMR_popu_air","LMR_popu_prate","LMR_spatial_air","LMR_spatial_prate","spatialbaselinetemp","popbaselinetemp","spatial_baseline_prate","pop_baseline_prate","LMR_spatial_temp","LMR_spatial_preci","LMR_pop_temp","LMR_pop_preci","Berkeley_poptemp","Berkeley_spatialtemp"
"2912","IND1880","IND",1880,18.29,0.0505456634118322,1,NA,NA,NA,NA,0.304682521552292,0.293793595883625,-0.134234464311903,51.2347788032441,-0.112534171981757,52.7764431990557,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.885232027508,151.781578936874,25.2808258410834,148.966506752426,25.1351902529922,23.9192581825166
"2913","IND1881","IND",1881,18.97,0.0371787862219792,1,NA,NA,NA,NA,0.038950802798816,-0.0115207850616058,0.0511128945987569,-7.20014476924154,0.0345797141764791,-2.92309704894848,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,24.0323459136663,96.0820386888697,25.4661731999941,90.5315831799403,24.9746221013833,23.7334136621532
"2914","IND1882","IND",1882,19.07,0.00527148128624155,1,NA,NA,NA,NA,-0.222201685359164,-0.231066101578237,-0.00154673136315947,-12.7426585300548,-0.0115353094290174,-16.5301308651649,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.9862308900608,82.4750048726533,25.4135135740321,84.989069419127,24.9196975658736,23.6734721624505
"2915","IND1883","IND",1883,19.66,0.0309386470896695,1,NA,NA,NA,NA,-0.716652373986534,-0.807260682303302,0.0788596250620394,-62.0984349145419,0.037067109200536,-57.5871257064758,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,24.0348333086903,41.4180100313424,25.4939199304573,35.6332930346399,24.6680731019133,23.4122294700313
"2916","IND1884","IND",1884,19.85,0.0096642929806714,1,NA,NA,NA,NA,-0.606772470115797,-0.713197392361135,-0.0685543472174366,-78.8588237582049,-0.104531730164531,-76.3755485547243,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.8932344693253,22.6295871830939,25.3465059581779,18.8729041909769,24.592453068896,23.3123188492474
"2917","IND1885","IND",1885,20.08,0.011586901763224,1,NA,NA,NA,NA,-0.558850054388935,-0.570820632598625,-0.15104882086794,-108.447232025732,-0.185974130391512,-109.410009273697,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.8117920690983,-10.4048735358784,25.2640114845274,-10.7155040765507,24.7244482547472,23.4493145331268
"2918","IND1886","IND",1886,19.4,-0.0338645418326693,1,NA,NA,NA,NA,-0.197933337605264,-0.201336145810002,-0.164374193859687,-15.8796061565316,-0.169175685770627,-16.2999452459784,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.8285905137192,82.7051904918398,25.2506861115356,81.8521217926502,24.9412971057469,23.6911893981244
"2919","IND1887","IND",1887,20.25,0.0438144329896908,1,NA,NA,NA,NA,0.121762202275583,0.171457734905067,-0.415307865759356,16.6708864957727,-0.390867101985239,9.16770998706221,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.6068990975046,108.17284572488,24.9997524396359,114.402614444954,24.7043565192913,23.4713264055088
"2920","IND1888","IND",1888,20.4,0.00740740740740731,1,NA,NA,NA,NA,-0.259504433249024,-0.252314587337737,-0.0753400682483552,-24.975064001011,-0.0855916858630641,-27.9500544048182,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.9121745136267,71.055081333,25.3397202371469,72.7566639481708,24.9833053187532,23.7491810563648
"2921","IND1889","IND",1889,19.81,-0.028921568627451,1,NA,NA,NA,NA,0.046273257936725,0.05682996643631,-7.76265099049808e-05,-14.3005579469752,-0.00929194535365124,-13.3294268739339,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.9884742541361,85.6757088638843,25.4149826788854,83.4311700022066,25.3116090440947,24.0467726091393
"2922","IND1890","IND",1890,20.7,0.0449268046441191,1,NA,NA,NA,NA,0.0706402717284784,0.0853915331185805,-0.179006697358087,-42.0496019380995,-0.185003970811252,-44.2499780040689,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.8127622286785,54.7551577337493,25.2360536080372,55.6821260110823,24.9840066998167,23.7502092151593
"2923","IND1891","IND",1891,18.76,-0.093719806763285,1,NA,NA,NA,NA,0.0826797375324145,0.066637954748169,-0.178124965120377,-35.9542998710615,-0.178557008180267,-33.2364117675037,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.8192091913095,65.7687239703145,25.2369353402749,61.7774280781203,24.9075264730964,23.6892306731757
"2924","IND1892","IND",1892,20.23,0.0783582089552237,1,NA,NA,NA,NA,-0.441600978315201,-0.494844271289458,0.00476210249732062,-18.4180838697185,-0.0159208043794094,-14.4798023386863,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.9818453951104,84.5253333991319,25.4198224078926,79.3136440794633,25.279418189449,24.0453030135384
"2925","IND1893","IND",1893,20.71,0.0237271379139892,1,NA,NA,NA,NA,0.525164654006679,0.536636966967866,-0.48192163451532,65.1282914104499,-0.4575842710702,70.8494494392633,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.5401819284196,169.854585177081,24.93313867088,162.860019359632,24.1607830097651,22.9415851780076
"2926","IND1894","IND",1894,20.99,0.0135200386286818,1,NA,NA,NA,NA,0.665842094117913,0.657129893547576,-0.236775530678255,104.407066420642,-0.20843763299335,111.112686535462,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.7893285664965,210.11782227328,25.178284774717,202.138794369824,25.0250869472835,23.7541834804681
"2927","IND1895","IND",1895,20.44,-0.0262029537875177,1,NA,NA,NA,NA,0.909941323854183,0.941229492995111,-0.378189592329493,98.5186578520668,-0.333246644563224,100.793644626485,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.6645195549266,199.798780364303,25.0368707130658,196.250385801249,25.110641255332,23.8941539452007
"2928","IND1896","IND",1896,18.9,-0.0753424657534247,1,NA,NA,NA,NA,0.140429298857035,0.106804128147621,-0.123674767793226,45.4329995709241,-0.125137550935775,45.4779863461081,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.872628648554,144.483122083926,25.2913855376021,143.164727520106,25.7252609604686,24.4731238407213
"2929","IND1897","IND",1897,22.32,0.180952380952381,1,NA,NA,NA,NA,0.13293001211921,0.114133328066904,-0.01801630212337,8.20595832167934,-0.0324308595275609,10.1567736570069,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.9653353399622,109.161909394825,25.3970440032719,105.937686270861,25.5652366385741,24.284596139646
"2930","IND1898","IND",1898,22.32,0,1,NA,NA,NA,NA,-0.389215488053607,-0.419405576349675,-0.0559147367736896,7.35215740772601,-0.0639454949675337,1.46376374775518,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.9338207045223,100.468899485573,25.3591455686216,105.083885356908,25.3423573439909,24.1326559248601
"2931","IND1899","IND",1899,20.55,-0.0793010752688171,1,NA,NA,NA,NA,-0.240152553679914,-0.275985747559933,-0.0942227869340828,-12.4180205978205,-0.108659230823398,-10.5002571024598,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.8891069686664,88.5048786353584,25.3208375184612,85.3137073513613,25.4146036713878,24.2332373744308
"2932","IND1900","IND",1900,21.23,0.0330900243309002,1,25.84345021,95.43367657,24.36127319,97.3448459,-0.178788970775833,-0.269767734862895,0.0561192870412973,1.77468373933177,0.0196451841542213,12.7071360627867,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,24.017411383644,111.712271800605,25.4711795924366,99.5064116885136,25.6398244904338,24.4252700888384
"2933","IND1901","IND",1901,21.53,0.0141309467734339,1,25.60924674,88.29813372,24.07476062,90.60557301,-0.203229310751139,-0.250626645822379,0.0860987962509459,-17.4284176476224,0.0589905637312177,-10.1531525018922,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,24.056756763221,88.851983235926,25.5011591016462,80.3033103015594,25.4094218131228,24.1441582841734
"2934","IND1902","IND",1902,23.2,0.0775661867162099,1,25.78481318,93.2468189,24.30654548,93.43752992,-0.398040857429693,-0.467152388166163,0.0857505732935345,-75.8364852571468,0.0418258145932363,-65.777745924966,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,24.039592014083,33.2273898128522,25.5008108786888,21.895242692035,25.5567025933008,24.3584127686251
"2935","IND1903","IND",1903,23.39,0.00818965517241388,1,25.36286229,100.1806155,23.78313136,103.0079817,-1.05536780016144,-1.17753402391889,0.0850509078648866,-98.1603427220477,0.024731310932983,-91.6213897006476,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,24.0224975104228,7.38374603717057,25.5001112132602,-0.428614772865942,25.1314083575816,23.8216267568739
"2936","IND1904","IND",1904,23.36,-0.0012825994014537,1,25.28289385,90.8905149,23.77666816,91.45248354,-0.116293615307293,-0.169623395378382,-0.254093503487492,-45.3428843534256,-0.270604015927828,-38.6977327241472,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.727162183562,60.307403013671,25.1609668019078,52.3888435957562,25.040472857341,23.8147259848307
"2937","IND1905","IND",1905,22.8,-0.023972602739726,1,25.0186688,88.32455762,23.53373728,86.85752543,-0.521350964944627,-0.562824972048916,-0.34515180102787,-61.217232179687,-0.364136679935472,-60.2476130920505,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.6336295195543,38.7575226457677,25.0699085043674,36.5144957694948,24.8093036300123,23.6094684203328
"2938","IND1906","IND",1906,23.32,0.0228070175438597,1,25.42378719,100.029285,23.90167564,100.7727484,-0.517562527084524,-0.585856602728518,-0.251498480474109,-63.3937876901537,-0.271040713861813,-63.029054459856,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.726725485628,35.9760812779622,25.1635618249212,34.3379402590281,25.2254602984978,23.9776280976623
"2939","IND1907","IND",1907,21.75,-0.0673241852487135,1,25.22250414,88.23315646,23.68927289,91.78242071,-0.460798479037753,-0.488159079756768,-0.359293504640715,-67.5591851385151,-0.37634369640882,-65.964475699327,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.621422503081,33.0406600384912,25.0557668007546,30.1725428106667,25.0598424708784,23.790765012235
"2940","IND1908","IND",1908,21.93,0.00827586206896558,1,25.36325136,89.29672809,23.78463495,96.15466038,-0.986803913489015,-1.0869579253754,-0.0528018422271512,-24.4490921222721,-0.0934192613954754,-20.5631981261573,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.9043469380943,78.4419376116609,25.3622584631681,73.2826358269097,25.1446357919652,23.8379211527445
"2941","IND1909","IND",1909,24.8,0.130870953032376,1,25.23694033,102.3645398,23.68410383,100.8052738,-0.0585735843811319,-0.0517663235212402,-0.465013483062937,6.152231500754,-0.460461681375553,1.39244081771916,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.5373045181142,100.397576555537,24.9500468223324,103.883959449936,25.0150992282209,23.7474419693653
"2942","IND1910","IND",1910,24.69,-0.0044354838709677,1,25.10626606,104.195229,23.56654698,106.2592908,-0.157673670759412,-0.196439378086017,-0.432553791019952,-10.9641690296238,-0.431914169465021,-9.6770372471449,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.5658520300248,89.3280984906733,24.9825065143753,86.767558919558,24.8625481254192,23.6040422236336
"2943","IND1911","IND",1911,24.49,-0.00810044552450395,1,25.43731091,92.64729791,23.89438959,94.16377917,-0.328479661680691,-0.283433915019045,-0.476904050361088,-5.36908234843104,-0.469408846188632,-16.6175847990985,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.5283573533012,82.3875509387196,24.9381562550342,92.3626456007508,25.1876898911553,23.9612366454048
"2944","IND1912","IND",1912,24.41,-0.0032666394446712,1,25.4970463,94.47773234,24.00712148,96.4921529,-0.312048419820654,-0.319970720467989,-0.276737660624283,-26.6434219487012,-0.283857268737037,-29.0357250774441,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.7139089307528,69.9694106603741,25.138322644771,71.0883060004806,25.2468997295884,24.0585336292331
"2945","IND1913","IND",1913,23.83,-0.0237607537894307,1,25.19546766,96.65251923,23.6864602,96.02527678,-0.103419613431683,-0.0735855151193398,-0.296819045436124,-5.3565848219482,-0.295342456888722,-12.1489764612426,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.7024237426011,86.8561592765756,25.1182412599592,92.3751431272336,24.9764640368878,23.75000728955
"2946","IND1914","IND",1914,25.11,0.053713806126731,1,25.3681661,99.8675267,23.84476361,103.0141457,-0.475519077426198,-0.477531554938248,-0.157729516768467,-54.7039175103839,-0.177851703526732,-55.2239036491337,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.8199144959631,43.7812320886845,25.2573307886268,43.0278104387979,25.1178466208551,23.8793566606888
"2947","IND1915","IND",1915,24.47,-0.0254878534448427,1,25.8334086,100.2525648,24.32559096,99.91401107,0.240844663659965,0.388536731064875,-0.271147524080795,30.7555981276894,-0.240693435910721,16.0992113454677,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.7570727635791,115.104347083286,25.1439127813145,128.487326076871,25.5531854252441,24.3427446814013
"2948","IND1916","IND",1916,25.16,0.0281977932161832,1,25.39596023,112.3834055,23.88169509,112.1664722,0.324290332211303,0.364925243048917,-0.261054033075981,61.4458183211154,-0.236437353582256,48.7138933530847,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.7613288459075,147.719029090903,25.1540062723193,159.177546270297,25.1118357218588,23.8804767057132
"2949","IND1917","IND",1917,24.68,-0.0190779014308426,1,24.60710751,118.8930807,23.09438959,122.6489826,1.24521087605931,1.4162460933046,-0.751939615049686,30.3730184468569,-0.693214429599453,14.3635156140661,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.3045517698903,113.368651351884,24.6631206903456,128.104746396039,24.3883957439533,23.1399530529552
"2950","IND1918","IND",1918,21.49,-0.129254457050243,1,25.30631875,80.40213121,23.80246858,83.10044883,0.29844433121998,0.35545846926565,-0.477047922981976,22.8265156079837,-0.46913642330851,16.2628137185309,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.5286297761813,115.267949456349,24.9380123824133,120.558243557166,25.0517574961003,23.8248982940454
"2951","IND1919","IND",1919,24.45,0.137738483015356,1,25.3549642,103.3413062,23.85400958,106.021544,-0.103277755451379,-0.112525691184473,-0.217529222445169,-15.5826456550315,-0.224331837396229,-18.3239156550241,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.7734343620936,80.6812200827941,25.1975310829501,82.1490822941503,25.1586217432455,23.9259140854563
"2952","IND1920","IND",1920,22.49,-0.0801635991820041,1,25.50120639,86.88392918,23.93878665,85.2263091,-0.343381666808207,-0.312228994316592,-0.0655044651319141,-45.2576892592654,-0.0721568398877845,-49.7404508132032,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.925609359602,49.264684924615,25.3495558402634,52.4740386899164,25.2522850855225,23.9977495620462
"2953","IND1921","IND",1921,24.08,0.0706980880391286,1,25.83796988,99.4177696,24.29270646,100.1327349,-0.679857018114357,-0.68422124166586,0.0145177775742341,-43.5197986944707,0.00151126072830064,-43.0342021064294,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.9992774602181,55.9709336313888,25.4295780829695,54.2119292547111,25.51607185316,24.2693209478601
"2954","IND1922","IND",1922,24.84,0.0315614617940201,1,25.4461122,103.4193513,23.92660084,99.47827648,-0.135624187646558,-0.0930569472445008,-0.150488065619696,-11.5410224653849,-0.143537263475475,-17.4476463791591,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.8542289360143,81.5574893586591,25.2645722397756,86.1907054837969,25.1800828905369,23.9535216193884
"2955","IND1923","IND",1923,23.77,-0.0430756843800322,1,25.49099878,92.71371669,23.92123728,94.49035757,0.0106392510236963,0.0395621283220725,-0.257178446304285,-16.3457294805338,-0.255543430293536,-19.9177328063391,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.7422227691963,79.0874029314791,25.157881859091,81.385998468648,25.2579832745937,23.9891223624204
"2956","IND1924","IND",1924,24.7,0.0391249474127051,1,25.60052701,103.9528741,24.06968881,102.9173923,-0.0546471914550331,-0.0294487169918364,-0.138023050067421,21.4224893346155,-0.131081194330434,12.2785448350164,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.8666850051594,111.283680572835,25.2770372553279,119.154217283797,25.3878445116051,24.1297460984678
"2957","IND1925","IND",1925,24.74,0.00161943319838054,1,25.10780026,96.71031366,23.65478007,97.93801616,0.258251957408987,0.355399910861376,-0.408009611803249,10.0958963744297,-0.386236167070716,-0.535494988757055,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.6115300324191,98.4696407490611,25.0070506935921,107.827624323611,24.9054557187785,23.6994363614623
"2958","IND1926","IND",1926,25.26,0.0210185933710592,1,25.27218396,99.49413975,23.79578845,102.397868,0.123153053119569,0.1815122757712,-0.329062099828373,38.6385345495476,-0.310101661857888,29.9972717158158,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.6876645376319,129.002407453634,25.0859982055669,136.370262498729,25.1239745063698,23.8880635633454
"2959","IND1927","IND",1927,25.01,-0.00989707046714172,1,25.22764224,96.60436794,23.70435368,101.4613929,0.256921673080319,0.315502129326641,-0.331044986101113,80.4675927388518,-0.304771738365757,70.4247276190567,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.692994461124,169.429863356875,25.0840153192942,178.199320688034,25.0200355063489,23.7650339539233
"2960","IND1928","IND",1928,25,-0.000399840063974422,1,25.66942883,93.22838405,24.12237433,96.60622382,0.404566505362712,0.465525019874263,-0.273759894658054,87.0262789810834,-0.238684611556028,81.7967406806893,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.7590815879338,180.801876418508,25.1413004107372,184.758006930265,25.4067460366449,24.139572148721
"2961","IND1929","IND",1929,25.8,0.032,1,25.43228143,96.30195366,23.89840664,98.15561789,0.322682568504693,0.341527195169367,-0.257784156649296,59.709240920935,-0.238418803785768,59.1426692078073,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.759347395704,158.147804945625,25.157276148746,157.440968870117,25.2296402516304,23.9650281695474
"2962","IND1930","IND",1930,25.72,-0.00310077519379848,1,25.29144796,96.85268449,23.77360862,97.28136595,-0.0887458654003984,-0.127219868391986,-0.0758405270928797,45.9825067850365,-0.0787111787140344,46.6230001364335,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.9190550207758,145.628135874252,25.3392197783024,143.714234734218,25.0898385677668,23.8274333069027
"2963","IND1931","IND",1931,25.19,-0.0206065318818039,1,25.68095006,103.8832811,24.16251496,107.1589243,0.292796182072158,0.212425159509829,0.109991935822012,24.3302474988836,0.0868357002185887,33.7713906009209,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,24.0846018997084,132.776526338739,25.5250522412173,122.061975448065,25.5212326685312,24.2588451788313
"2964","IND1932","IND",1932,25.11,-0.00317586343787224,1,25.53433148,93.44657332,24.01725015,99.06897816,0.305512708577137,0.24350516549221,-0.0370923856379674,59.8016266334652,-0.0314312057322269,59.9924375289462,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.9663349937576,158.997573266764,25.3779679197573,157.533354582647,25.4021594305844,24.115869283769
"2965","IND1933","IND",1933,24.78,-0.013142174432497,1,24.96456291,116.3005989,23.50498953,113.1519674,0.596724996726834,0.645053952126684,-0.253699131180861,74.0970095303188,-0.216445018523722,70.2469452583417,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.7813211809661,169.25208099616,25.1613611742144,171.828737479501,24.8382687672771,23.6198844490896
"2966","IND1934","IND",1934,24.66,-0.00484261501210659,1,25.23655664,96.71855578,23.73039348,101.506725,0.873154895217371,0.927166718246169,-0.240282935530829,104.254118047246,-0.200541153159284,98.6068457597569,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.7972250463305,197.611981497575,25.1747773698645,201.985845996428,25.0509202092371,23.7836603130349
"2967","IND1935","IND",1935,24.09,-0.0231143552311436,1,25.27573123,90.08998465,23.73939258,93.84085129,0.360029065384844,0.336630009799278,-0.197797044920929,67.2015795785543,-0.17432846567067,67.604520994031,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.8234377338191,166.609656731849,25.2172632604744,164.933307527736,25.0967081094871,23.8076887250673
"2968","IND1936","IND",1936,24.69,0.0249066002490661,1,25.26822351,110.6909802,23.80894674,108.8068671,0.535580887824888,0.558725889080585,-0.187029940315824,44.2700221599766,-0.158218057306531,40.8704901709236,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.8395481421833,139.875625908742,25.2280303650795,142.001750109158,25.0916475745903,23.8868331576791
"2969","IND1937","IND",1937,23.94,-0.0303766707168894,1,25.1328394,99.73061368,23.65341113,100.6065904,0.251553939697473,0.313437982874734,-0.175249264452416,57.7521733441113,-0.138205019618932,52.4775910425693,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.8595611798709,151.482726780388,25.2398110409429,155.483901293293,24.9755278168394,23.7506449828039
"2970","IND1938","IND",1938,23.65,-0.0121136173767754,1,25.40267755,102.2680126,23.83959455,105.1121035,0.678749778275982,0.790194233321799,-0.197966754563505,57.8868175537778,-0.149758192583722,48.8600542695777,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.8480080069061,147.865190007396,25.2170935508318,155.61854550296,25.1997128993595,23.929073713823
"2971","IND1939","IND",1939,23.84,0.00803382663847785,1,25.45173797,93.06224421,23.91119838,92.27381059,0.66504948507477,0.741631905771485,-0.186818405930158,52.261553082639,-0.139373660326051,43.802554838028,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.8583925391637,142.807690575846,25.2282418994651,149.993281031821,25.2804135703585,24.0181014840297
"2972","IND1940","IND",1940,24.29,0.0188758389261745,1,25.36447997,95.98246822,23.80516906,99.12218731,0.338645103059348,0.398376428759267,0.012948957484301,22.9309343423428,0.0327991615908878,14.9881812596726,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,24.0305653610807,113.993316997491,25.4280092628796,120.662662291525,25.1696572656727,23.9155465591098
"2973","IND1941","IND",1941,24.44,0.00617538081515034,1,26.14563078,91.7961278,24.57786505,88.84537702,-0.248120325280519,-0.244822911432538,0.218976879432275,15.0143618771263,0.223206198212522,8.05830184866526,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,24.2209723977023,107.063437586483,25.6340371848276,112.746089826308,25.9247052485015,24.6879897036696
"2974","IND1942","IND",1942,24.03,-0.0167757774140753,1,25.73173793,104.7760804,24.14237732,105.9285233,-0.09223557892187,-0.116527021377663,0.247890737516148,67.633514649931,0.248528987761518,68.110209939431,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,24.2462951872513,167.115345677249,25.6629510429114,165.365242599113,25.4816196895875,24.2252789520695
"2975","IND1943","IND",1943,24.69,0.0274656679151062,1,25.40461245,103.0118668,23.80745063,105.1085652,0.470358821909908,0.494051197616869,-0.125480829195909,42.7035961795318,-0.0938657783764105,35.2470401621056,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.9039004211134,134.252175899924,25.2895794761994,140.435324128714,25.1569978311925,23.8761371176655
"2976","IND1944","IND",1944,24.13,-0.0226812474686109,1,25.31785687,103.2917723,23.73450778,108.2071215,0.301208005745008,0.354684213358502,-0.136032940430814,42.5202523168233,-0.102367155656274,39.6513569058625,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.8953990438335,138.656492643681,25.2790273649645,140.251980266005,25.1075389650185,23.8490018325684
"2977","IND1945","IND",1945,23.46,-0.0277662660588478,1,25.13704494,98.02438843,23.54659635,101.298287,0.109221715389656,0.0851262468072809,0.0403306081291906,68.5498239308362,0.0574116569088401,69.6121012388991,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,24.0551778563986,168.617236976717,25.4553909135245,166.281551880018,24.9138522768268,23.6473947547439
"2978","IND1946","IND",1946,21.94,-0.0647911338448423,1,25.602092,110.1836631,24.07620437,110.1694345,0.713148876379517,0.796360339852191,-0.281024364799411,76.7823936662184,-0.229367871898702,69.060733827554,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.7683983275911,168.065869565372,25.1340359405959,174.5141216154,25.342889329389,24.1490186479337
"2979","IND1947","IND",1947,21.86,-0.00364630811303568,1,25.788948,96.10338678,24.20020197,101.1701825,0.26735176616982,0.293560849301655,-0.0536674381302464,43.4638908255433,-0.0314601843253087,39.0175037234296,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.9663060151645,138.022639461248,25.3613928672651,141.195618774725,25.5349977257722,24.2973602592823
"2980","IND1948","IND",1948,21.85,-0.000457456541628432,1,25.68806467,104.7520307,24.09980551,107.3946065,-0.0230447343400593,-0.0488392917471412,-0.0369116908375233,-4.43641111281284,-0.0370492046719408,1.34412687741236,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.9607169948179,100.349262615231,25.3781486145578,93.295316836369,25.4514645392413,24.1983534730531
"2981","IND1949","IND",1949,22.1,0.0114416475972541,1,25.48801036,102.2640921,23.9399611,103.8413899,0.356888898669709,0.314847330454104,-0.117574918605356,56.4039702497806,-0.0986586229595875,63.2377472243254,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.8991075765302,162.242882962144,25.2974853867899,154.135698198962,25.2733728712014,24.0510379184106
"2982","IND1950","IND",1950,21.92,-0.00814479638009047,1,25.16518131,96.83249438,23.54143477,98.48322113,0.357364621807228,0.375983918025072,-0.133328812592931,44.5996906161223,-0.104134698032823,47.9896007264877,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,23.893631501457,146.994736464306,25.2817314928024,142.331418565304,24.9641489336686,23.6798673248414
"2983","IND1951","IND",1951,22.22,0.0136861313868613,1,25.64162126,82.77231701,24.03844255,86.99667864,0.0890966903491482,0.0467107360652923,0.140606781418245,-14.5526466886958,0.122901080462767,-7.55788954792784,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,24.1206672799526,91.4472461898904,25.5556670868135,83.179081260486,25.5281607767637,24.2506645684668
"2984","IND1952","IND",1952,22.37,0.00675067506750682,1,25.7552312,90.93491031,24.20422651,93.63929533,0.00564282198384203,-0.0203007167502596,0.147193176097205,26.5998013556799,0.147914917528163,31.0546803517066,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,24.145681117018,130.059816089525,25.5622534814925,124.331529304862,25.6458842499645,24.3924730645598
"2985","IND1953","IND",1953,23.32,0.0424675905230218,1,25.96898633,102.8433885,24.43010174,103.1814333,-0.109557209852953,-0.157549721959278,0.287904785820534,31.2774063898205,0.283769240820818,27.9139628749574,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,24.2815354403106,126.919098612776,25.7029650912158,129.009134339002,25.8319413267419,24.5772975059999
"2986","IND1954","IND",1954,24.03,0.0304459691252144,1,25.55883809,95.8312668,23.98730551,100.3348968,-0.14843901881704,-0.144282034118677,0.119662504492296,-0.661720062557783,0.125191147961337,-9.96990942125719,23.9977661994898,25.4150603053953,99.0051357378182,97.7317279491818,24.1229573474511,89.035226316561,25.5347228098876,97.070007886624,25.43283549841,24.1645269535907
