"","countrycode","UDel_t_pop","year"
"12988","CYP",17.6988055833592,1953
"12989","CZE",8.42325208765111,1953
"12990","DEU",9.42670871699271,1953
"12991","DJI",27.3177725943014,1953
"12992","DMA",NA,1953
"12993","DNK",8.85410230432646,1953
"12994","DOM",24.463378215011,1953
"12995","DZA",16.5431817228148,1953
"12996","ECU",19.0655995740585,1953
"12997","EGY",20.8283577088072,1953
"12998","ERI",22.616564850812,1953
"12999","ESP",14.0681165082223,1953
"13000","EST",5.45955284454551,1953
"13001","ETH",19.4299200454362,1953
"13002","FIN",4.55681005766572,1953
"13003","FJI",23.8524715174539,1953
"13004","FLK",6.40784494247233,1953
"13005","FRA",11.0205048875815,1953
"13006","FRO",NA,1953
"13007","FSM",NA,1953
"13008","GAB",24.9815778035133,1953
"13009","Gaza",19.4,1953
"13010","GBR",9.69549425592968,1953
"13011","GEO",10.2602820247842,1953
"13012","GGY",NA,1953
"13013","GHA",26.5298436432606,1953
"13014","GIN",25.1305089096511,1953
"13015","GMB",25.8990334125327,1953
"13016","GNB",26.5335235840941,1953
"13017","GNQ",24.394132394979,1953
"13018","GRC",14.419652311938,1953
"13019","GRD",NA,1953
"13020","GRL",-3.74129079018178,1953
"13021","GTM",20.9783051290402,1953
"13022","GUM",NA,1953
"13023","GUY",26.7006820431335,1953
"13024","HKG",22.7,1953
"13025","HMD",NA,1953
"13026","HND",24.9680612121061,1953
"13027","HRV",11.247955206002,1953
"13028","HTI",24.3107383684058,1953
"13029","HUN",10.4761735165807,1953
"13030","IDN",25.1844142231299,1953
"13031","IMN",NA,1953
"13032","IND",25.9995097290563,1953
"13033","IOA",NA,1953
"13034","IOT",NA,1953
"13035","IRL",9.01852772833232,1953
"13036","IRN",14.4771364472176,1953
"13037","IRQ",21.4534191643207,1953
"13038","ISL",2.17842913410384,1953
"13039","ISR",18.8896586296488,1953
"13040","ITA",12.8171030408056,1953
"13041","JAM",25.0251488908559,1953
"13042","JEY",11.1,1953
"13043","JOR",17.0808106391946,1953
"13044","JPN",13.2686565120882,1953
"13045","KAS",-3.1,1953
"13046","KAZ",5.70395214263931,1953
"13047","KEN",20.338172372517,1953
"13048","KGZ",5.75798624389479,1953
"13049","KHM",27.3071078460972,1953
"13050","KIR",NA,1953
"13051","KNA",NA,1953
"13052","KOR",11.274280760695,1953
"13053","KOS",8.92536863007345,1953
"13054","KWT",25.1299602059999,1953
"13055","LAO",23.8917808722389,1953
"13056","LBN",12.4460400874615,1953
"13057","LBR",25.6361746320641,1953
"13058","LBY",19.9884699159567,1953
"13059","LCA",NA,1953
"13060","LIE",4.75791794789114,1953
"13061","LKA",26.3106207346828,1953
"13062","LSO",11.3773084016555,1953
"13063","LTU",6.67392914145006,1953
"13064","LUX",9.1,1953
"13065","LVA",6.17244516156748,1953
"13066","MAC",21.5,1953
"13067","MAF",NA,1953
"13068","MAR",16.9466911696451,1953
"13069","MCO",14.1,1953
"13070","MDA",8.8519467545784,1953
"13071","MDG",20.4878180104168,1953
"13072","MDV",NA,1953
"13073","MEX",18.6629441975282,1953
"13074","MHL",NA,1953
"13075","MKD",9.52466643025159,1953
"13076","MLI",27.8066357106284,1953
"13077","MLT",NA,1953
"13078","MMR",25.3561784390379,1953
"13079","MNE",8.22712740401037,1953
"13080","MNG",-2.14759926992296,1953
"13081","MNP",NA,1953
"13082","MOZ",23.6639010982566,1953
"13083","MRT",27.8021436203754,1953
"13084","MSR",NA,1953
"13085","MUS",24,1953
"13086","MWI",21.5601042772016,1953
"13087","MYS",25.8931667751511,1953
"13088","NAM",19.8803059959922,1953
"13089","NCL",21.0119649411247,1953
"13090","NER",27.8454270935055,1953
"13091","NFK",NA,1953
"13092","NGA",26.488066345531,1953
"13093","NIC",25.9960574028143,1953
"13094","NIU",NA,1953
"13095","NLD",10.0530536121815,1953
"13096","NOR",5.82573681405333,1953
"13097","NPL",21.634630195878,1953
"13098","NRU",NA,1953
"13099","NZL",12.2527185725891,1953
"13100","OMN",26.1168872087616,1953
"13101","PAK",23.7645372700644,1953
"13102","PAN",25.3466661786545,1953
"13103","PCN",NA,1953
"13104","PER",15.4251182170253,1953
"13105","PHL",25.8065514707976,1953
"13106","PLW",NA,1953
"13107","PNG",21.6217028704087,1953
"13108","POL",8.13105819133965,1953
"13109","PRI",23.7463895265982,1953
"13110","PRK",7.73755874547651,1953
"13111","PRT",15.7355308259991,1953
"13112","PRY",23.049130583922,1953
"13113","PYF",23.2,1953
"13114","QAT",26.6166564366376,1953
"13115","ROU",9.17857756016156,1953
"13116","RUS",3.33820539537235,1953
"13117","RWA",19.1088013116042,1953
"13118","ESH",23.6919346890785,1953
"13119","SAU",26.0418693684787,1953
"13120","SDN",26.9433634076684,1953
"13121","SSD",26.3141951240168,1953
"13122","SEN",26.140593761415,1953
"13123","SGP",NA,1953
"13124","SGS",NA,1953
"13125","SHN",NA,1953
"13126","SLB",26.6748758414672,1953
"13127","SLE",26.0438549195039,1953
"13128","SLV",21.942922615197,1953
"13129","SMR",11.446473854529,1953
"13130","SOL",24.4450058780037,1953
"13131","SOM",27.1319753093296,1953
"13132","SPM",NA,1953
"13133","SRB",10.1217670019596,1953
"13134","STP",25.4,1953
"13135","SUR",26.9298100263018,1953
"13136","SVK",8.03356162635772,1953
"13137","SVN",9.00935729348255,1953
"13138","SWE",6.73553109819886,1953
"13139","SWZ",18.9689272020514,1953
"13140","SXM",NA,1953
"13141","SYC",NA,1953
"13142","SYR",16.5173688636625,1953
"13143","TCA",26.7,1953
"13144","TCD",27.8198116710173,1953
"13145","TGO",26.1941527857514,1953
"13146","THA",26.9694962717753,1953
"13147","TJK",11.1604420934652,1953
"13148","TKM",15.1208310910507,1953
"13149","TLS",25.4174468222249,1953
"13150","TON",NA,1953
"13151","TTO",25.5518923452873,1953
"13152","TUN",18.0493460201471,1953
"13153","TUR",11.3231074233286,1953
"13154","TWN",20.5190774910007,1953
"13155","TZA",22.3082709344079,1953
"13156","UGA",22.3447148472715,1953
"13157","UKR",7.53916270974394,1953
"13158","URY",17.9781761992043,1953
"13159","USA",14.2686652086316,1953
"13160","UZB",13.4094953524423,1953
"13161","VAT",15.5,1953
"13162","VCT",26.1,1953
"13163","VEN",24.9656951174709,1953
"13164","VGB",NA,1953
"13165","VIR",26.2,1953
"13166","VNM",24.8680487679808,1953
"13167","VUT",23.9039225507655,1953
"13168","PSE",18.0145874383338,1953
"13169","WLF",NA,1953
"13170","WSM",26.4,1953
"13171","YEM",22.5953105675777,1953
"13172","ZAF",17.0891257868377,1953
"13173","ZMB",20.9476287988896,1953
"13174","ZWE",19.4786618358117,1953
"13175","TUV",NA,1953
"13176","GUF",26.1158894929628,1953
"13177","ABW",NA,1954
"13178","AFG",11.4521498420948,1954
"13179","AGO",21.3081093498673,1954
"13180","AIA",NA,1954
"13181","ALB",12.6891025507349,1954
"13182","ALA",5.7,1954
"13183","AND",9.32793066978554,1954
"13184","ARE",26.7656739417914,1954
"13185","ARG",16.7701549527093,1954
"13186","ARM",8.40051945249439,1954
"13187","ASM",NA,1954
"13188","ATA",NA,1954
"13189","Ashm",NA,1954
"13190","ATF",NA,1954
"13191","ATG",NA,1954
"13192","AUS",16.448416726041,1954
"13193","AUT",6.84446105441846,1954
"13194","AZE",12.2681554350041,1954
"13195","BDI",19.137449255802,1954
"13196","BEL",9.32912264323188,1954
"13197","BEN",26.7472280682468,1954
"13198","BFA",28.007637762349,1954
"13199","BGD",25.7912224037464,1954
"13200","BGR",9.4849021089328,1954
"13201","BHR",NA,1954
"13202","BHS",24.3790096281393,1954
"13203","BIH",7.97876130882827,1954
"13204","BLM",NA,1954
"13205","BLR",5.44068141517822,1954
"13206","BLZ",25.0633648412171,1954
"13207","BMU",NA,1954
"13208","BOL",17.3253562965452,1954
"13209","BRA",21.8596911470504,1954
"13210","BRB",NA,1954
"13211","BRN",27.0826219457506,1954
"13212","BTN",13.0824898659298,1954
"13213","BWA",20.3357659699563,1954
"13214","CAF",25.2181708513525,1954
"13215","CAN",5.45127463215621,1954
"13216","CHE",7.09005895954138,1954
"13217","CHL",9.89729483568077,1954
"13218","CHN",13.5010645094446,1954
"13219","CIV",26.2845974464392,1954
"13220","CMR",23.9613016229369,1954
"13221","COD",22.7018934622086,1954
"13222","COG",24.3793709486442,1954
"13223","COK",23.6,1954
"13224","COL",20.2820413081973,1954
"13225","COM",24.9,1954
"13226","CPV",20.7,1954
"13227","CRI",21.1321022633994,1954
"13228","CUB",25.1723764121739,1954
"13229","CUW",NA,1954
"13230","CYM",27.9,1954
"13231","CYN",18.8120768705127,1954
"13232","CYP",18.5370833654145,1954
"13233","CZE",7.05934061533032,1954
"13234","DEU",8.21472051754952,1954
"13235","DJI",27.3016831573557,1954
"13236","DMA",NA,1954
"13237","DNK",7.42174507294453,1954
"13238","DOM",23.9805031887527,1954
"13239","DZA",16.3139823544932,1954
"13240","ECU",18.7296275537451,1954
"13241","EGY",21.2572757671603,1954
"13242","ERI",22.3017601466096,1954
"13243","ESP",13.7121375448203,1954
"13244","EST",4.85483584134276,1954
"13245","ETH",19.0023322637921,1954
"13246","FIN",3.90058771912778,1954
"13247","FJI",23.8903418754321,1954
"13248","FLK",5.99575434853061,1954
"13249","FRA",10.4905150321788,1954
"13250","FRO",NA,1954
"13251","FSM",NA,1954
"13252","GAB",24.4829244073188,1954
"13253","Gaza",20.3,1954
"13254","GBR",9.01689155527464,1954
"13255","GEO",11.1426872858978,1954
"13256","GGY",NA,1954
"13257","GHA",26.2811023987333,1954
"13258","GIN",24.6503912225423,1954
"13259","GMB",25.8729866727766,1954
"13260","GNB",26.2631899892235,1954
"13261","GNQ",23.9702692995575,1954
"13262","GRC",14.7504886049585,1954
"13263","GRD",NA,1954
"13264","GRL",-3.67915000656296,1954
"13265","GTM",20.0913822572374,1954
"13266","GUM",NA,1954
"13267","GUY",26.1358009991632,1954
"13268","HKG",22.5,1954
"13269","HMD",NA,1954
"13270","HND",23.8772786898289,1954
"13271","HRV",10.4426837667147,1954
"13272","HTI",23.9390079331364,1954
"13273","HUN",9.40178128799256,1954
"13274","IDN",25.0181151632478,1954
"13275","IMN",NA,1954
"13276","IND",25.5915684330249,1954
"13277","IOA",NA,1954
"13278","IOT",NA,1954
"13279","IRL",8.44903644077442,1954
"13280","IRN",14.6661362338188,1954
"13281","IRQ",22.2470329764395,1954
"13282","ISL",1.69538720148137,1954
"13283","ISR",19.6568750760218,1954
"13284","ITA",12.1097910552318,1954
"13285","JAM",24.6168206283368,1954
"13286","JEY",11,1954
"13287","JOR",18.3729885099961,1954
"13288","JPN",13.4999320005295,1954
"13289","KAS",-4,1954
"13290","KAZ",3.92629675779022,1954
"13291","KEN",20.0852175844101,1954
"13292","KGZ",4.7476437101491,1954
"13293","KHM",27.1945195651229,1954
"13294","KIR",NA,1954
"13295","KNA",NA,1954
"13296","KOR",11.6331457482129,1954
"13297","KOS",8.43102138327942,1954
"13298","KWT",25.6539232764889,1954
"13299","LAO",23.911510488457,1954
"13300","LBN",13.4216064064068,1954
"13301","LBR",25.3265291251737,1954
"13302","LBY",19.4972890943001,1954
"13303","LCA",NA,1954
"13304","LIE",3.40316717915646,1954
"13305","LKA",26.1640446196995,1954
"13306","LSO",11.2692054837966,1954
"13307","LTU",5.9315374112325,1954
"13308","LUX",8,1954
"13309","LVA",5.37041284837324,1954
"13310","MAC",21.6,1954
"13311","MAF",NA,1954
"13312","MAR",16.3784960593615,1954
"13313","MCO",13.5,1954
"13314","MDA",8.5179746091782,1954
"13315","MDG",20.5155173252006,1954
"13316","MDV",NA,1954
"13317","MEX",18.4558405965071,1954
"13318","MHL",NA,1954
"13319","MKD",9.38998640988001,1954
"13320","MLI",27.4795193642812,1954
"13321","MLT",NA,1954
"13322","MMR",25.3163442198477,1954
"13323","MNE",7.67163167065126,1954
"13324","MNG",-2.95333649610615,1954
"13325","MNP",NA,1954
"13326","MOZ",23.7377139956786,1954
"13327","MRT",27.5496359041706,1954
"13328","MSR",NA,1954
"13329","MUS",24.1,1954
"13330","MWI",21.6470871409807,1954
"13331","MYS",25.7073882054773,1954
"13332","NAM",19.7424981374766,1954
"13333","NCL",21.0097139959942,1954
"13334","NER",28.1689577928951,1954
"13335","NFK",NA,1954
"13336","NGA",26.3542763056395,1954
"13337","NIC",25.9146688730225,1954
"13338","NIU",NA,1954
"13339","NLD",9.2224311893293,1954
"13340","NOR",4.47510652778258,1954
"13341","NPL",21.3519623450333,1954
"13342","NRU",NA,1954
"13343","NZL",12.6826073593777,1954
"13344","OMN",26.1453290615868,1954
"13345","PAK",23.1040862506887,1954
"13346","PAN",25.0447075279266,1954
"13347","PCN",NA,1954
"13348","PER",14.294501661411,1954
"13349","PHL",25.7845912171982,1954
"13350","PLW",NA,1954
"13351","PNG",21.7412298392495,1954
"13352","POL",7.16854408903072,1954
"13353","PRI",23.5677938715281,1954
"13354","PRK",7.80717109920781,1954
"13355","PRT",14.795297820252,1954
"13356","PRY",22.796639245402,1954
"13357","PYF",23,1954
"13358","QAT",26.9166564366376,1954
"13359","ROU",8.58990643066128,1954
"13360","RUS",3.02028935161001,1954
"13361","RWA",18.9725393374094,1954
"13362","ESH",23.2543652471268,1954
"13363","SAU",26.0135466786081,1954
"13364","SDN",27.2051255559217,1954
"13365","SSD",26.214441400515,1954
"13366","SEN",26.2238283687573,1954
"13367","SGP",NA,1954
"13368","SGS",NA,1954
"13369","SHN",NA,1954
"13370","SLB",26.6801565034624,1954
"13371","SLE",25.5916053539015,1954
"13372","SLV",21.1933985858456,1954
"13373","SMR",10.8749247260447,1954
"13374","SOL",24.2805926581907,1954
"13375","SOM",26.9798325284283,1954
"13376","SPM",NA,1954
"13377","SRB",9.32628843818386,1954
"13378","STP",25,1954
"13379","SUR",26.2857494398208,1954
"13380","SVK",6.98563956016434,1954
"13381","SVN",8.23497255121546,1954
"13382","SWE",5.28072708504919,1954
"13383","SWZ",19.1202617622903,1954
"13384","SXM",NA,1954
"13385","SYC",NA,1954
"13386","SYR",17.6217728527803,1954
"13387","TCA",26.5,1954
"13388","TCD",27.7983236215961,1954
"13389","TGO",25.8716404259968,1954
"13390","THA",26.977141560628,1954
"13391","TJK",10.394608015322,1954
"13392","TKM",14.1608094798856,1954
"13393","TLS",25.2892669221598,1954
"13394","TON",NA,1954
"13395","TTO",25.1518923452873,1954
"13396","TUN",17.8714051811567,1954
"13397","TUR",12.2673300752202,1954
"13398","TWN",20.5388062007525,1954
"13399","TZA",22.1366532248244,1954
"13400","UGA",22.0478374901013,1954
"13401","UKR",7.3156027688277,1954
"13402","URY",17.7237686977648,1954
"13403","USA",14.0357157137605,1954
"13404","UZB",12.537990351623,1954
"13405","VAT",15.2,1954
"13406","VCT",25.8,1954
"13407","VEN",24.4511117619149,1954
"13408","VGB",NA,1954
"13409","VIR",25.7,1954
"13410","VNM",24.6816272548624,1954
"13411","VUT",23.8519612753827,1954
"13412","PSE",18.671669950667,1954
"13413","WLF",NA,1954
"13414","WSM",26.2,1954
"13415","YEM",22.4627271899765,1954
"13416","ZAF",17.033308161004,1954
"13417","ZMB",21.032722951189,1954
"13418","ZWE",19.9027339702386,1954
"13419","TUV",NA,1954
"13420","GUF",25.8772365213631,1954
"13421","ABW",NA,1955
"13422","AFG",12.4477407724745,1955
"13423","AGO",21.4565381514101,1955
"13424","AIA",NA,1955
"13425","ALB",13.3139906675495,1955
"13426","ALA",5.1,1955
"13427","AND",10.1849560180903,1955
"13428","ARE",26.8129084759062,1955
"13429","ARG",16.3631734533075,1955
"13430","ARM",9.81754935126946,1955
"13431","ASM",NA,1955
"13432","ATA",NA,1955
"13433","Ashm",NA,1955
"13434","ATF",NA,1955
"13435","ATG",NA,1955
"13436","AUS",16.4978489859265,1955
"13437","AUT",7.03622178684794,1955
"13438","AZE",13.1947973905581,1955
"13439","BDI",19.0728991783927,1955
"13440","BEL",9.24880161795157,1955
"13441","BEN",26.760452166194,1955
"13442","BFA",27.8124803543762,1955
"13443","BGD",25.6574206807672,1955
"13444","BGR",10.1581323129569,1955
"13445","BHR",NA,1955
"13446","BHS",24.3229674842447,1955
"13447","BIH",8.52773515236872,1955
"13448","BLM",NA,1955
"13449","BLR",5.64154054223556,1955
"13450","BLZ",25.2933290988916,1955
"13451","BMU",NA,1955
"13452","BOL",17.0926276389687,1955
"13453","BRA",21.3908998279863,1955
"13454","BRB",NA,1955
"13455","BRN",26.9972942025318,1955
"13456","BTN",12.9808081264335,1955
"13457","BWA",19.9383966891485,1955
"13458","CAF",24.9131113724019,1955
"13459","CAN",5.4515712935011,1955
"13460","CHE",7.17234436561431,1955
"13461","CHL",9.76498542665827,1955
"13462","CHN",13.8958502700369,1955
"13463","CIV",26.0693514895743,1955
"13464","CMR",23.8604117947226,1955
"13465","COD",22.6595903087223,1955
"13466","COG",24.4697938628905,1955
"13467","COK",23.5,1955
"13468","COL",20.035689753092,1955
"13469","COM",24.5,1955
"13470","CPV",21.3,1955
"13471","CRI",21.2926113769665,1955
"13472","CUB",25.1028057911548,1955
"13473","CUW",NA,1955
"13474","CYM",27.9,1955
"13475","CYN",19.4848307482051,1955
"13476","CYP",19.0370833654145,1955
"13477","CZE",7.11043267785157,1955
"13478","DEU",8.05840248217441,1955
"13479","DJI",27.0757037198178,1955
"13480","DMA",NA,1955
"13481","DNK",7.38596372405934,1955
"13482","DOM",23.8013496733929,1955
"13483","DZA",17.5497150373696,1955
"13484","ECU",18.552974679599,1955
"13485","EGY",21.7993910701424,1955
"13486","ERI",22.0326087562891,1955
"13487","ESP",14.7386984317829,1955
"13488","EST",4.10156068985664,1955
"13489","ETH",19.1388244028379,1955
"13490","FIN",2.14397197992422,1955
"13491","FJI",23.8264677792973,1955
"13492","FLK",6.19575434853061,1955
"13493","FRA",10.8568162467897,1955
"13494","FRO",NA,1955
"13495","FSM",NA,1955
"13496","GAB",24.7208951468316,1955
"13497","Gaza",20.8,1955
"13498","GBR",9.13852729660007,1955
"13499","GEO",11.6133254880602,1955
"13500","GGY",NA,1955
"13501","GHA",26.2378550842498,1955
"13502","GIN",24.73480751331,1955
"13503","GMB",26.0705262543554,1955
"13504","GNB",26.4565136954134,1955
"13505","GNQ",24.1888435050557,1955
"13506","GRC",15.3716952847952,1955
"13507","GRD",NA,1955
"13508","GRL",-3.37456548982504,1955
"13509","GTM",20.1596851822892,1955
"13510","GUM",NA,1955
"13511","GUY",26.2468252639932,1955
"13512","HKG",22.5,1955
"13513","HMD",NA,1955
"13514","HND",24.040407046887,1955
"13515","HRV",10.9711600405888,1955
"13516","HTI",23.6718026521247,1955
"13517","HUN",9.77139803393852,1955
"13518","IDN",24.77797085955,1955
"13519","IMN",NA,1955
"13520","IND",25.3905062772659,1955
"13521","IOA",NA,1955
"13522","IOT",NA,1955
"13523","IRL",8.53705203927723,1955
"13524","IRN",15.2077843246453,1955
"13525","IRQ",22.372028190453,1955
"13526","ISL",1.25689234040296,1955
"13527","ISR",20.1974977290552,1955
"13528","ITA",12.6624706274837,1955
"13529","JAM",24.3834134490031,1955
"13530","JEY",11,1955
"13531","JOR",18.9790329559457,1955
"13532","JPN",13.9634280477933,1955
"13533","KAS",-4.5,1955
"13534","KAZ",5.99274766196874,1955
"13535","KEN",19.8685442764289,1955
"13536","KGZ",6.30398097091395,1955
"13537","KHM",26.944561263839,1955
"13538","KIR",NA,1955
"13539","KNA",NA,1955
"13540","KOR",11.5841042317841,1955
"13541","KOS",9.39453467129079,1955
"13542","KWT",25.5244370728841,1955
"13543","LAO",23.4762569052519,1955
"13544","LBN",13.9385669902291,1955
"13545","LBR",25.485830230226,1955
"13546","LBY",21.1967101481604,1955
"13547","LCA",NA,1955
"13548","LIE",3.60316717915646,1955
"13549","LKA",25.9941444733239,1955
"13550","LSO",10.6982536869361,1955
"13551","LTU",5.92906255869634,1955
"13552","LUX",8.1,1955
"13553","LVA",5.3096172041073,1955
"13554","MAC",21.5,1955
"13555","MAF",NA,1955
"13556","MAR",17.8148362801536,1955
"13557","MCO",14.2,1955
"13558","MDA",9.13189902784013,1955
"13559","MDG",20.2500638480541,1955
"13560","MDV",NA,1955
"13561","MEX",18.2738880186674,1955
"13562","MHL",NA,1955
"13563","MKD",10.28093530216,1955
"13564","MLI",27.7038369050084,1955
"13565","MLT",NA,1955
"13566","MMR",24.9714208547466,1955
"13567","MNE",8.36934243063761,1955
"13568","MNG",-1.88609094451563,1955
"13569","MNP",NA,1955
"13570","MOZ",23.4600996635671,1955
"13571","MRT",28.0151845940672,1955
"13572","MSR",NA,1955
"13573","MUS",23.8,1955
"13574","MWI",21.4734842326068,1955
"13575","MYS",25.7013061219228,1955
"13576","NAM",20.0736667139097,1955
"13577","NCL",21.144908408676,1955
"13578","NER",27.9252408575199,1955
"13579","NFK",NA,1955
"13580","NGA",26.2607682015356,1955
"13581","NIC",24.6818231388647,1955
"13582","NIU",NA,1955
"13583","NLD",9.11448880057942,1955
"13584","NOR",4.22424318127443,1955
"13585","NPL",21.1390488822034,1955
"13586","NRU",NA,1955
"13587","NZL",12.9924903605875,1955
"13588","OMN",25.8104740780152,1955
"13589","PAK",22.9548475702741,1955
"13590","PAN",24.8662558755591,1955
"13591","PCN",NA,1955
"13592","PER",14.5764160583049,1955
"13593","PHL",25.5734457238925,1955
"13594","PLW",NA,1955
"13595","PNG",21.7025288374357,1955
"13596","POL",7.53035310672012,1955
"13597","PRI",23.3122425793171,1955
"13598","PRK",7.94712017440749,1955
"13599","PRT",15.8788461135074,1955
"13600","PRY",22.4347597345206,1955
"13601","PYF",22.6,1955
"13602","QAT",26.6166564366376,1955
"13603","ROU",9.12133660314773,1955
"13604","RUS",3.35607075708157,1955
"13605","RWA",18.8084247148873,1955
"13606","ESH",24.5166660014049,1955
"13607","SAU",25.5345021032113,1955
"13608","SDN",27.2185998070933,1955
"13609","SSD",25.9913195646077,1955
"13610","SEN",26.4225015108508,1955
"13611","SGP",NA,1955
"13612","SGS",NA,1955
"13613","SHN",NA,1955
"13614","SLB",26.624542772783,1955
"13615","SLE",25.6693078069125,1955
"13616","SLV",21.0344614014703,1955
"13617","SMR",11.1749247260447,1955
"13618","SOL",24.1443411421152,1955
"13619","SOM",26.9857357205129,1955
"13620","SPM",NA,1955
"13621","SRB",10.2090240545677,1955
"13622","STP",25,1955
"13623","SUR",26.4652673395877,1955
"13624","SVK",7.18702743096471,1955
"13625","SVN",8.55418424795399,1955
"13626","SWE",4.81631118931832,1955
"13627","SWZ",18.638340746339,1955
"13628","SXM",NA,1955
"13629","SYC",NA,1955
"13630","SYR",18.2638295942555,1955
"13631","TCA",25.9,1955
"13632","TCD",27.3286073945931,1955
"13633","TGO",25.8963442840311,1955
"13634","THA",26.4249178574171,1955
"13635","TJK",11.787036431317,1955
"13636","TKM",16.0563568090633,1955
"13637","TLS",24.9578619534918,1955
"13638","TON",NA,1955
"13639","TTO",25.3518923452873,1955
"13640","TUN",19.0358710940647,1955
"13641","TUR",13.1291748566543,1955
"13642","TWN",19.5619442642955,1955
"13643","TZA",21.9146252714557,1955
"13644","UGA",21.6345330738197,1955
"13645","UKR",8.16266880506383,1955
"13646","URY",17.1548803196137,1955
"13647","USA",13.5943183438466,1955
"13648","UZB",14.4245555108216,1955
"13649","VAT",15.5,1955
"13650","VCT",26.8,1955
"13651","VEN",24.2459446467995,1955
"13652","VGB",NA,1955
"13653","VIR",25.6,1955
"13654","VNM",24.3016774814372,1955
"13655","VUT",23.7558838261482,1955
"13656","PSE",19.3145874383338,1955
"13657","WLF",NA,1955
"13658","WSM",25.9,1955
"13659","YEM",21.7896042143749,1955
"13660","ZAF",16.5838833359677,1955
"13661","ZMB",20.8959451368945,1955
"13662","ZWE",19.6930302260485,1955
"13663","TUV",NA,1955
"13664","GUF",25.820458486242,1955
"13665","ABW",NA,1956
"13666","AFG",11.8135403760462,1956
"13667","AGO",21.3796610451277,1956
"13668","AIA",NA,1956
"13669","ALB",12.3166955208707,1956
"13670","ALA",4.1,1956
"13671","AND",8.90073748309331,1956
"13672","ARE",26.7163537414979,1956
"13673","ARG",16.0761892594683,1956
"13674","ARM",7.21000488291109,1956
"13675","ASM",NA,1956
"13676","ATA",NA,1956
"13677","Ashm",NA,1956
"13678","ATF",NA,1956
"13679","ATG",NA,1956
"13680","AUS",16.1382992713856,1956
"13681","AUT",6.47296319382382,1956
"13682","AZE",11.3663632215112,1956
"13683","BDI",18.8087631042153,1956
"13684","BEL",8.68783326783207,1956
"13685","BEN",26.7580974452328,1956
"13686","BFA",27.989975429547,1956
"13687","BGD",25.466724978541,1956
"13688","BGR",9.06343838768299,1956
"13689","BHR",NA,1956
"13690","BHS",24.3549915664702,1956
"13691","BIH",7.34168921022024,1956
"13692","BLM",NA,1956
"13693","BLR",4.27693146610055,1956
"13694","BLZ",25.1019522055518,1956
"13695","BMU",NA,1956
"13696","BOL",16.7833150920424,1956
"13697","BRA",21.200844054659,1956
"13698","BRB",NA,1956
"13699","BRN",26.8826219457506,1956
"13700","BTN",12.8857910559271,1956
"13701","BWA",20.6647618040335,1956
"13702","CAF",25.0795157382475,1956
"13703","CAN",4.98306309711254,1956
"13704","CHE",6.13301835529099,1956
"13705","CHL",9.73170207464248,1956
"13706","CHN",13.245701478709,1956
"13707","CIV",25.9591243678903,1956
"13708","CMR",23.8823002745184,1956
"13709","COD",22.561481829616,1956
"13710","COG",24.5628159398403,1956
"13711","COK",23.3,1956
"13712","COL",19.9573147020688,1956
"13713","COM",24.4,1956
"13714","CPV",20.8,1956
"13715","CRI",21.5697361652018,1956
"13716","CUB",25.1025628579113,1956
"13717","CUW",NA,1956
"13718","CYM",27.8,1956
"13719","CYN",18.7060384352564,1956
"13720","CYP",18.2679444743868,1956
"13721","CZE",6.32671444164556,1956
"13722","DEU",7.39707537443349,1956
"13723","DJI",27.0808766521158,1956
"13724","DMA",NA,1956
"13725","DNK",6.79963639248801,1956
"13726","DOM",23.9229252505589,1956
"13727","DZA",15.920568863796,1956
"13728","ECU",18.6443749831327,1956
"13729","EGY",21.2118702285006,1956
"13730","ERI",21.8854536339383,1956
"13731","ESP",12.8756235072048,1956
"13732","EST",3.38632949409345,1956
"13733","ETH",18.4678689743444,1956
"13734","FIN",1.72724162641663,1956
"13735","FJI",23.6423818936992,1956
"13736","FLK",6.70784494247233,1956
"13737","FRA",9.80122239799727,1956
"13738","FRO",NA,1956
"13739","FSM",NA,1956
"13740","GAB",24.6670519431823,1956
"13741","Gaza",20.1,1956
"13742","GBR",8.72320901127726,1956
"13743","GEO",9.4494981205824,1956
"13744","GGY",NA,1956
"13745","GHA",26.1992928733646,1956
"13746","GIN",24.7030820535403,1956
"13747","GMB",25.6569434872482,1956
"13748","GNB",26.2374253870985,1956
"13749","GNQ",24.0011708502196,1956
"13750","GRC",14.3714489742795,1956
"13751","GRD",NA,1956
"13752","GRL",-3.91050315875151,1956
"13753","GTM",20.1564522212278,1956
"13754","GUM",NA,1956
"13755","GUY",26.0592032219397,1956
"13756","HKG",22.4,1956
"13757","HMD",NA,1956
"13758","HND",23.61204717952,1956
"13759","HRV",10.1047431800674,1956
"13760","HTI",23.7340527587995,1956
"13761","HUN",9.01086887662458,1956
"13762","IDN",25.1516444327264,1956
"13763","IMN",NA,1956
"13764","IND",25.3390211918276,1956
"13765","IOA",NA,1956
"13766","IOT",NA,1956
"13767","IRL",8.38232789099474,1956
"13768","IRN",14.2294599990388,1956
"13769","IRQ",21.5080317965556,1956
"13770","ISL",2.0755900910268,1956
"13771","ISR",19.4782265077639,1956
"13772","ITA",11.6151788902776,1956
"13773","JAM",24.3430433738082,1956
"13774","JEY",10.4,1956
"13775","JOR",17.9718199588806,1956
"13776","JPN",13.2198991305274,1956
"13777","KAS",-3.8,1956
"13778","KAZ",5.13982596358369,1956
